split,image,area
train,bf733e2275c8729fc91ba339b66fb9df,9603.0
train,image_03120,632852.0
train,augmented_3631,121712.35555555554
train,1344631a071a6157e591a6d189d6b0e1,12210.0
train,augmented_16304,23327.2888888889
train,augmented_19037,11050.666666666666
train,augmented_8764,1689.6000000000054
train,image_07346,608652.0
train,52d430585ec15b03d784896c53abee77,42224.0
train,augmented_7457,33769.24444444445
train,image_08075,198856.0
train,augmented_12162,764188.4444444445
train,7e29880803f6c196fa57c586800db9ff,264368.0
train,augmented_6991,620800.0
train,a6684607d2cac49b8fb56761ba5884f1,2862.0
train,image_00429,548845.0
train,9399eed1b89e72d46cd78270cc5af6e1,58300.0
train,8ea8470babb522a255edcb0af56f5493,5900.0
train,augmented_1026,70101.33333333334
train,image_01737,229944.0
train,f5385b261b3fff3f35db237354cb60f4,21600.0
train,image_06058,1074780.0
train,augmented_6749,4928.0
train,augmented_14513,30913.42222222222
train,augmented_14275,20935.11111111111
train,924e2febfc5281c284655315373fa5a1,4080.0
train,56733846b9829b48d24c6619e5073ac7,10640.0
train,augmented_1740,31664.355555555558
train,image_01051,183168.0
train,augmented_12604,3549.866666666667
train,89e8da7bc10e4aa569218c4e910bf6d5,9.0
train,image_07420,478800.0
train,ab86947f00a3bbef0a5f9153a4436b9d,20930.0
train,augmented_8002,30924.8
train,augmented_1998,125447.11111111112
train,1def82c9f156c3c7d001b5a285bfd00a,180544.0
train,image_08713,235416.0
train,augmented_7331,9557.333333333334
train,augmented_4638,105090.84444444443
train,ae3ddb932a4640313e857307b8b2e895,14112.0
train,augmented_16462,12.799999999999955
train,augmented_19751,1484.8000000000009
train,image_04129,153784.0
train,image_03646,34242.0
train,87d50cdb2b4a43ad059455bbd67c05ea,4176.0
train,d0aa23a72c0d5d6aeab1294e2e7910fb,13224.0
train,augmented_3157,145305.6
train,image_02558,95400.0
train,73a266877772116444b7f189f388acca,1920.0
train,augmented_2249,126186.66666666667
train,augmented_19989,51539.9111111111
train,augmented_10013,96497.77777777777
train,augmented_5526,35601.06666666667
train,image_05237,507744.0
train,augmented_16476,212332.0888888889
train,augmented_19745,199798.04444444444
train,image_03652,368904.0
train,augmented_3143,464903.1111111111
train,augmented_11319,1274.3111111111111
train,f0cd767b87a1bdeeca7601beae3b9c20,28200.0
train,b8db91f924fbd17ffb5692b30bbdaa2b,38766.0
train,augmented_10007,33078.044444444444
train,augmented_5532,42857.24444444443
train,dc5a8a221f2979fca9b15e8fbf55674a,7918.0
train,augmented_17768,41164.80000000001
train,9d416619f38db3e226678a6f19494900,24900.0
train,5f402e30d9b8efa286fb780f14163d9c,8127.0
train,image_05223,208980.0
train,augmented_9308,71971.55555555556
train,2ac4df87b33ee849d744572ff1f93cd2,15485.0
train,augmented_14261,302784.00000000006
train,image_09419,74796.0
train,augmented_1754,15360.000000000002
train,f79b554de887476ea60d4b8459abe8b9,5.0
train,ef63a952313351e4898a246f0508b21d,6720.0
train,image_01045,547896.0
train,8a9bb3c2e47e30d83badbe6d044f5aed,249066.0
train,augmented_12610,44024.8888888889
train,augmented_8016,301363.19999999995
train,c75b03ae9668452d1910fbd4cc048038,12091.0
train,image_07434,597744.0
train,augmented_7325,67444.62222222223
train,image_08707,477888.0
train,image_07352,7130.0
train,augmented_8770,563118.9333333333
train,48c8b15e2cce08aaa119ad4f5351d7f0,34333.0
train,image_08061,147105.0
train,augmented_7443,183236.2666666667
train,augmented_15619,130521.59999999998
train,augmented_12176,51939.55555555555
train,augmented_6985,8243.200000000003
train,augmented_1032,879633.0666666667
train,augmented_13268,56752.35555555555
train,img_resize_2489,9.0
train,image_01723,71740.0
train,augmented_14507,18961.06666666666
train,augmented_5254,396492.80000000005
train,6c9cfc0679cb03fc43e244ea18b44ba8,44919.0
train,image_05545,352780.0
train,augmented_902,2503.111111111112
train,f23b96bf1eee96644cade3de83a11b70,17168.0
train,img_resize_1180,25.0
train,augmented_10761,692797.1555555555
train,image_04883,59019.0
train,bdf8653f512e90b1983ff5b8b2e11106,36616.0
train,image_03134,31115.0
train,augmented_3625,37233.777777777774
train,augmented_16310,29570.844444444443
train,augmented_19023,659632.3555555556
train,b6c2a7339f0e6a3bcf05438afa4565a3,11396.0
train,augmented_15631,42919.822222222225
train,df172767a8af21a9500923d7b765e5e7,30653.0
train,image_08049,165336.0
train,augmented_8758,7259.022222222223
train,image_00415,37758.0
train,augmented_13240,70695.82222222224
train,augmented_8980,140690.48888888894
train,image_09357,178500.0
train,4437de11c26def500345bd9c091058d6,456.0
train,augmented_6775,29892.266666666666
train,f96573b01c107ff5e3c7b078b509206f,7728.0
train,345518a6cbf7464e3149b2da82be0464,8925.0
train,40591d320233fb8d95839c18135e711b,4158.0
train,6636b14261c2b0399ccf7a7f4c3a74c7,12644.0
train,image_06064,69750.0
train,augmented_9446,11089.066666666666
train,augmented_18315,10477.511111111105
train,augmented_17026,139242.66666666666
train,878367248f64ddf6bd5ab6a2c0d11364,238.0
train,augmented_2513,615389.8666666667
train,augmented_10749,20804.266666666666
train,image_02202,41820.0
train,augmented_11457,60329.24444444444
train,8b0b648c6377cef9596b9ff4eaed9674,129564.0
train,3ed4012814a58de6b2b1f6bd5f4fdcff,9.0
train,augmented_20852,11451.73333333333
train,augmented_10991,3852.800000000001
train,image_04673,285696.0
train,1171b2cad18bb37bc3e7421cb00f80f1,53721.0
train,augmented_4162,6877.86666666667
train,augmented_16338,154355.2
train,1d33455f226606ee7c1bcc8ee6b2bf88,9779.0
train,image_04115,1036288.0
train,augmented_4604,245902.22222222222
train,img_resize_1816,659934.0
train,augmented_11331,269944.8888888889
train,21f33ea09c28011162f8838488bc737a,1702.0
train,augmented_17998,292579.5555555555
train,augmented_2275,405833.9555555556
train,e59d15055dc6ecd90c18cbff85aef8ba,585808.0
train,5ab32d2ef186e475860f566319552a9e,506.0
train,image_02564,274752.0
train,augmented_18473,20448.711111111115
train,augmented_17740,633676.8
train,augmented_6013,167438.2222222222
train,image_09431,700321.0
train,augmented_14249,10638.222222222223
train,augmented_9320,215839.2888888889
train,image_06702,178704.0
train,augmented_13526,56256.0
train,f48d5de3cfa07f8a129c6c604780540c,8001.0
train,image_00373,116724.0
train,augmented_12638,113.77777777777737
train,92365e46567e5ed9725c749566600caa,372199.0
train,fd760d47c8051a33a3c9a3e2dd3d984a,22540.0
train,augmented_15157,4161.422222222221
train,image_09425,245600.0
train,augmented_6007,46132.62222222221
train,image_06716,374749.0
train,augmented_9334,83636.62222222223
train,268936c05efdabb27a566c56a28cd846,11850.0
train,0b33133452f33f3fc6bb9e8a5909a1cc,10416.0
train,6268e8e8ba5a903e3fe69030ab7e7df4,1422.0
train,image_01079,140392.0
train,augmented_1768,344533.3333333333
train,augmented_13532,67720.53333333334
train,image_00367,775548.0
train,augmented_7319,222798.22222222222
train,augmented_15143,12361.955555555549
train,image_07408,323433.0
train,image_04101,393756.0
train,augmented_19779,92979.2
train,55e2ca7a403735ecfeadfc5f76a61811,627.0
train,img_resize_1802,230279.0
train,augmented_4610,187739.0222222222
train,6df003dd2b44764ef83ee96c5dbffec9,28840.0
train,augmented_11325,449834.6666666666
train,83ec405e80372aa027d3149ff98163fc,29256.0
train,img_resize_589,388755.0
train,augmented_2261,73244.44444444445
train,image_02570,110976.0
train,ad5f2b32847f4abc7987dd13126b17d0,1485.0
train,augmented_18467,1045.3333333333335
train,augmented_17754,20150.044444444444
train,augmented_18301,25941.333333333336
train,image_05579,399872.0
train,augmented_5268,404667.73333333334
train,augmented_17032,86835.2
train,augmented_2507,78873.6
train,image_02216,265687.0
train,9879a3b0644c1d00fee52de3bd79bb3c,17816.0
train,augmented_3619,1.4222222222222172
train,augmented_11443,22340.266666666656
train,augmented_20846,160540.44444444444
train,image_03108,178935.0
train,augmented_10985,4187.022222222222
train,image_04667,224079.0
train,deb0a5970b81e3b390ad830d9f3585cf,2322.0
train,0db8c120242996e24e88a7002985d227,27360.0
train,a360c6e7493f7187d87bf66e9e8f1f4e,27853.0
train,63ae5bc4c3848a748c002b22af88c6e6,2.0
train,augmented_4176,133802.6666666667
train,d7d7d25049b7cf0a0cdbfcdac9f9985d,14800.0
train,d7c97a43c25776abaee09da6af632c29,312.0
train,augmented_15625,29.86666666666666
train,0b746d8f6f729b7afa6d2706c6a64998,8190.0
train,image_00401,203168.0
train,29f56ba37b4be99840a8535bf55fb99a,5529.0
train,augmented_8994,377086.5777777778
train,augmented_13254,222606.22222222225
train,augmented_6761,89126.4
train,65bc8129a81415e6d206eb9e29305f3d,6693.0
train,b5575f242be8ddbcfc7f1b2e4f44efd5,13570.0
train,image_09343,289060.0
train,augmented_9452,150739.9111111111
train,image_06070,712176.0
train,2edb04b03cc704d05902e51306df602b,7812.0
train,augmented_15816,557321.9555555555
train,de2c308acb3f86171d1aadfda0b89e2c,24.0
train,3695d8f6d5d043083ce03f33dee1cab3,2809.0
train,image_07385,177593.0
train,augmented_7494,234598.40000000002
train,ac503ccb13f3c0e439ccda950f7d637f,1476.0
train,augmented_6952,150289.06666666668
train,2f2dfec841ad6d32312cd2ae726d4602,72036.0
train,3d79f7632b96b90bdfcb2f76599db439,1.0
train,img_resize_204,1273635.0
train,d59275565ff83b693f07e76193f878d3,3.0
train,augmented_5283,20650.666666666668
train,augmented_20675,50797.511111111104
train,eaceacf9a2280d23c2995951ae8e4cfa,4.0
train,image_05592,132327.0
train,img_resize_1157,1.0
train,56de85a7fd7643263008f5f3db62f45b,2065.0
train,image_04854,60320.0
train,img_resize_1631,242864.0
train,augmented_4823,745472.0000000001
train,augmented_20113,230940.44444444447
train,c5bea72faa55a69976051a86af627359,88176.0
train,5adef812216d7c3aeb2ed5bdad519713,6003.0
train,augmented_19792,409386.6666666667
train,1c5f1a72bce3011e6faf200c173a9758,33660.0
train,5c76e2cb54be270ad7edb574b4f5a0cd,2444.0
train,augmented_17967,21.333333333333258
train,image_03685,108360.0
train,img_resize_562,829556.0
train,augmented_3194,174677.33333333334
train,6aa892dca6659f44c8b1dae04e97af43,4.0
train,593e32c6111bea6b6737ca0fdf5f5693,40352.0
train,image_06925,47520.0
train,img_resize_3026,837837.0
train,8f587cb6b94169dfdd28cddfa5fb4b1d,117130.0
train,2b9e0adac1b9068b9e657f97da86039e,366750.0
train,augmented_1783,45212.444444444445
train,img_resize_2338,418600.0
train,image_08908,224640.0
train,image_01092,167205.0
train,image_06931,257187.0
train,img_resize_3032,2.0
train,image_00398,54492.0
train,011fe6f5f3ca58047c997bcdb34cfd0b,19008.0
train,augmented_1797,226124.8
train,fd037c11a9f1312c53e4f85177ee6935,41958.0
train,image_01086,444030.0
train,augmented_4837,21859.555555555562
train,img_resize_1625,436176.0
train,b2f79eb2a578b4b959b18dc0117fd068,693.0
train,image_03849,70952.0
train,4d1a361f5e4767d57a3dcd91da36e62e,13176.0
train,augmented_20107,211084.80000000002
train,augmented_18498,535040.0
train,5dc75116dcf2cefdf082521d1b2154a7,30049.0
train,augmented_19786,339035.02222222224
train,img_resize_576,672970.0
train,augmented_17973,167004.44444444444
train,image_03691,407417.0
train,bd5697a09143f025e070c99b9dbb0084,47025.0
train,augmented_3180,197730.13333333333
train,4dee0075983f1b39ab75ae811e82062c,4.0
train,img_resize_210,632082.0
train,6394e8ca4e2e371c90734ded721c1b8e,18565.0
train,augmented_719,542401.4222222222
train,augmented_4189,344661.3333333334
train,2a66329b6b254de5701435137a9ecab4,17325.0
train,image_04698,113765.75
train,augmented_20661,785180.4444444444
train,augmented_5297,384967.1111111111
train,image_05586,617337.0
train,img_resize_1143,757168.0
train,image_04840,288339.0
train,9a577c82ea8be4d9c2092f2cd240466f,9.0
train,augmented_15802,5916.444444444445
train,image_07391,566796.0
train,image_01938,1016724.0
train,augmented_7480,18895.644444444442
train,21d819d2622091c07ad88d26ee4285ff,560.0
train,augmented_6946,239138.1333333333
train,augmented_11494,115447.46666666667
train,augmented_731,205226.66666666672
train,augmented_20891,98773.33333333333
train,img_resize_238,772140.0
train,augmented_10952,51552.71111111111
train,augmented_3816,219460.26666666666
train,augmented_20649,54775.46666666668
train,d30e7c4bea739b222bd389124adc1531,1.0
train,cdf320913cf423d4867ac2c4cdc2d4a8,7800.0
train,image_04868,97232.0
train,img_resize_2462,1066104.0
train,17681e70d54801128f8f934302920076,13200.0
train,augmented_13283,510816.71111111116
train,augmented_8943,209023.99999999997
train,image_09394,376166.0
train,55a323b48199a1baa226cf52d9310fce,5876.0
train,augmented_9485,244189.86666666667
train,d3565896a8b4bc42a16b744d2a9b11b9,3.0
train,image_01910,774200.0
train,45d5a4627f507ff8a30ea1845b5832c2,44091.0
train,1872c931f03e57e2df186723564e4c83,15444.0
train,image_06919,237595.0
train,augmented_15194,221326.22222222225
train,b1acbea2951c6223e9abd0a9618637df,7120.0
train,augmented_1967,57161.955555555534
train,358a1b082d2327670f3c581d632b85e5,1764.0
train,augmented_12823,562304.0
train,img_resize_2304,397256.0
train,image_08934,475310.0
train,6c7b041cf5eb67c04238d5a44bb95838,198810.0
train,bf796d37ca090d9d07755c9695efa2a3,236808.0
train,augmented_19976,8241.777777777777
train,0ed611ae15f891b06472f4aa2f632646,3230.0
train,augmented_17783,546679.4666666667
train,image_03861,942565.0
train,8c548cae5094b34b2d3358fd38694e43,23360.0
train,augmented_19962,330615.4666666667
train,941e70f8de35e103aac086fba65cbe14,81719.0
train,19386f7f334f4ef808c49b1679cb6dbd,80.0
train,00f1b6ab72ed01ad700bac9f43b2da00,2911.0
train,img_resize_1619,31.0
train,85cc04d5fec1ab100add9e0608cb30e8,4329.0
train,5e7d4c7ae25fe96a7b683b7a4b0452c8,13750.0
train,1309d6ddd1887346351a7d80ffcce323,8.0
train,augmented_17797,145601.4222222222
train,image_03875,111444.0
train,ff00d66cc3883d67246c23ae03865829,2208.0
train,be2cb9b2e45d97d817e745bec7884dcc,4672.0
train,augmented_16489,31021.51111111111
train,074b3f37ffb7d620585884e987b53432,107930.0
train,augmented_15180,44808.53333333333
train,9dd1537ec11fd47050604362eaa4cad3,9595.0
train,augmented_1973,12920.888888888892
train,augmented_12837,236992.0
train,81580e66dd3c88c488c63d48933c6c5d,19800.0
train,image_08920,529616.0
train,img_resize_2310,568854.0
train,d31b37228ace4621f5efd8e530ee8f5b,1.0
train,79bfc88469953cdea2f133ae2ac3d2a6,40222.0
train,693f307f7906096e653b9f57d53ebbdc,1764.0
train,img_resize_2476,543904.0
train,augmented_8957,16588.799999999996
train,augmented_13297,14429.866666666667
train,image_09380,255834.0
train,6bfb6a700a2ae10d722deea1ceac8f46,97440.0
train,augmented_9491,488777.95555555564
train,d7a6be11ee4f1dba1ef20f8632b81f21,17100.0
train,image_01904,467038.0
train,18f14cf06d80c669d86ef962511fbb61,400.0
train,4f571c86011b3c122c6fec7a21c01b42,2856.0
train,9fd96654a3c3c231e19898b1100f49db,6.0
train,augmented_12189,74774.75555555556
train,8ad3c8bf4a29c83c9b32eee998836cfb,175.0
train,bd5aeed07c4fcd269c902e6c82251dca,111644.0
train,augmented_725,309760.0
train,augmented_11480,240046.93333333335
train,augmented_20885,184775.11111111112
train,39f09a12f77178507a2c61a83207106e,903336.0
train,augmented_10946,409964.0888888889
train,998c130fab4e3f2ba1ecfeac91e7dcd3,4081.0
train,0013ce8ba0b7cde0ae34454178cd7c31,64064.0
train,augmented_3802,423135.2888888889
val,afa80c8a0d054dace9d1249da2e24692,182.0
val,f649918cdedca0c56215df4b2b00472b,146280.0
val,e192e872639f3ade2d389f3f0251a96a,8325.0
val,0d95e844ed8bc5431b390d6c6d09d4ce,6555.0
val,92353baa1caf0489ca3fb44cd6aa2d1c,190460.0
val,c1b65695d0baa459d3d28b9620f7e644,88856.0
val,ab4eb1af610071b2f454ca7785e929c8,12.0
val,5ff3b2be1da4caa5060056e6719c8806,3996.0
val,6d85d4195053146869bef3d4136df1a5,4235.0
val,62c90c013545e70363b96376c1492744,18146.0
val,40b86a1f8c8a2f9dd7256703a255fd52,40934.0
val,b5f537408b114f82dbe77c378c695dc1,13420.0
val,eaa984fb60c33b09fd36fc476fc7501c,3888.0
val,0dad1fec95fc2b8efdc36392c1bf543a,6118.0
val,94a70ebbbb12fcf5771b8c7e0ef885db,536052.0
val,34c4dbf5906ebbf94be5f3432280ea41,182.0
val,82f85c30ba29240425fe84452b64a3b9,110559.0
val,bb22d27204eb768f63e6409e5d7c1935,336326.0
val,df393baf30016a1a73027f84e008364c,122414.0
val,b5e1c5a201a73b49a185d2bbc277f674,1140.0
val,983f8b473d49a9c8d8175988a2ac7a76,4536.0
val,e59d636be3c580c4838d802ee2af06a8,9954.0
val,bf6676f693e250d96ac25b909250a765,1.0
val,8aef5e9da5181e75a54bcee6768b2691,6.0
val,84d41adb8710cd0fedb97794057222bf,36.0
val,636e746ac17425cad130ccc5d230766e,31270.0
val,714e20c13684fa777cb77c1fa7b31d79,6960.0
val,2647cbae1a3501f02f6060003becee72,368.0
val,dc0059eb3b1f45f875d9450ce43d3f23,407.0
val,3f45c5ea27ca73f6fdc5de061b849ec9,2560.0
val,7582e1c894d30f425e365b7b954afc8e,18480.0
val,4da07e9a986c088ace426d53b40e3a97,45920.0
val,9de502bbf9557d2a8a45bf18f824794c,31588.0
val,f3af42174b168763b7eda2c3d20e9c59,2.0
val,a17ee2d260c0a270230fd120655e4cc3,481.0
val,fcd533801459f90cc3ea882c100212d3,20246.0
val,7a827459a15d1617a0639115a201a7ad,8911.0
val,5fb4eaed2ca2289432e09aa8f1be326f,14364.0
val,8fdcf18cd221ca128ab603b230791c16,143.0
val,801ef7ba34ceb047b6517651079135a1,25725.0
val,b28ea37ffa24aebde4e7e18ade5b47b6,49005.0
val,a97122e8c0d11395cb0ca5dba069f5cb,195200.0
val,df311c821672816d3b507572d1d80f42,564039.0
val,8ec7a812d8d7126654922420efc95173,1710.0
val,a1b11d1937d0bd6eb801ac0eab78740c,9968.0
val,f66cb92b8f35f31e512a9b9863bfb246,4752.0
val,1dabf846336090118b9323fe9489e6f6,18079.0
val,e8fee5fdbfbcb4478c99af3d2dd15547,1196.0
val,dbbca8a49973fa5604ea6a1a47b2d55b,2378.0
val,e38b87d3ff948d5f3d6f755da78adefd,6.0
val,9b69b1674b5ca6b202d79eb9f4c51b10,4165.0
val,6df50cfd840403dfeba8e7d2c0bcfd49,11700.0
val,4932aa650fc85da69d0be170fc98301d,1.0
val,ef03f8d57bb7b2512cfb0f52d97aa681,1560.0
val,48b60a0fcfacc643f03ad3303bc259bb,2120.0
val,4d514c939da0e28df61d28a6fc63841d,39516.0
val,7fe8143c1a1d503ec7d4e37b6c38bead,2156.0
val,acd6f632e6847f9a06b9cc2e0d02a9ef,3526.0
val,a9b3dffc44f822d1ac34eeddabde7235,240.0
val,7ad025b795c8260d7fdb06934729e2f4,10302.0
val,1200a5395168d8e212fc31ad44f5cac6,79170.0
val,8a8c0b597b768a759cb091e476232559,121800.0
val,7830f6295233ce870897ca4a4a74e72d,20720.0
val,1bb372e710be21af1bda68b5d54069d6,10115.0
val,66fc3f63c905e69ef0024f49da5c82a5,19800.0
val,36ec974439dd8bfa49b1a9952346b630,1728.0
val,754a861078191445d4a86fd54b91081d,1860.0
val,4c10731612a6e1fcbae1b6b7bcaa4a54,9447.0
val,cd2d0994677c1fe6735f63b6118785f3,2600.0
val,a6e185e74f1f44280b28f424e9b6027a,132440.0
val,c37bb8090ea5d77d0e4d0f8b53a8debb,40690.0
val,540d5eceb6955ecfa381d90cfa3f7a1a,272025.0
val,e837198dea7c79e1e34e676b98b708d7,6600.0
val,c8e49559563c1ec3fd46d319af125748,22152.0
val,334e1a62d536443413fc137a4bc07059,10560.0
val,dd6c8d805ba32a7c8acc2055359164ed,9167.0
val,e001a8ec63d51f71d7c8a78d93e4c21c,23632.0
val,fc96f072721e17bd2b935847ab5457a0,1221.0
val,51d376d21c1fa11b1e2bec1f8bd9e7cd,56440.0
val,816c579e599030d50898ca700707885e,1269.0
val,4967c2a9c3868aa6c7adbd16cfe647d7,19272.0
val,83d89bc26defea3b8ce2fdf550581f48,4472.0
val,f4980162249802ab2207287127a4d91f,42780.0
val,7d723cda0deae4febed5ded004b65669,7040.0
val,9b3a60162772d1c4bfc0c671986e0e04,10416.0
val,1b5b7bf8e14d395447146ceab38c2d4c,9150.0
val,37f86aeaf24edec0815e2d1254253dbe,1184.0
val,d7e7e0b81c90412464d948dac09b9f66,960.0
val,bdb0a02416b13a221d98efd01f4cdccd,12024.0
val,517be0f59487d3aaede2812d0b2f60a8,90482.0
val,8881c50ecc792962285d13557c77e275,4717.0
val,c7e4b53356172e59aa2b77bea7018e41,7139.0
val,4076584566d092504391e89c3cbcd26c,1.0
val,5b2de9d998996e4f54c4ee5c5aa7f707,6536.0
val,459aabd1511b2100d98d2f4348c8237a,46314.0
val,886a96a1265af932b7c017450a67712d,780.0
val,8a5975ae95e58c9e240978c0b8a4f0b0,156880.0
val,cf3a2907fae7f1647bd0914c49b82cfc,620.0
val,8de98b2069ed8d53ace56bd501c05e58,1872.0
val,6021afeb16a32e854357bfc3a0b7d9db,33325.0
val,4fea79ca8022386a6052a0235a1f6e69,19435.0
val,135018239142849ae1b9efbc5f0a1a7e,1122.0
val,85ccbf553db622bb6e5aec8387589a10,15029.0
val,21cd08acf5a0322f288b0c7e4dc52477,14544.0
val,99e500ef6c7b7279dd6d20a44a81682d,1406.0
val,760a300fd4b03406105b5c7b21660119,8184.0
val,aee358ed518241fbf2304a5d9ea9cd45,244112.0
val,8d0e756c4a78f16863809241028f5105,9680.0
val,931f4719f5ab8a85438ab07a6ad949c0,7280.0
val,34d3eb8494afd1bd53f67ec5dd82c2b7,10948.0
val,4320a8e3dfd510a899267d966b8af267,4000.0
val,b76a829ab11e477f975219303b1f651b,4.0
val,74a8581a103546ebd8b473c34c40a213,13447.0
val,6d655bdfcd47c175868adcfa75190a2d,11500.0
val,d314ebf0b904ea1c3d079e2590cf39da,5082.0
val,4f7557de4688edb7a412f35c027948f9,53244.0
val,4d898dda2c1cf56b19ba86aaa6cb7df8,9954.0
val,77df009f86284b2706247be23b52bfca,136948.0
val,a8fd3c3b4c2c08b169ca02580c286df0,304.0
val,411d6bdcc9b8a11774eec61c1379411b,759.0
val,c4d7f2ce43bc5b08f78da5a0bbc0bd4a,7670.0
val,4294962bddfe7d62fdbede9b6fb5757c,5130.0
val,6e7f20df4b8b09d09ec1b5cd6e848860,3927.0
val,bf73ff2e592d9653bf2fe2db80a95020,7150.0
val,ee47a523d86c8ea403ca889ced7a9173,348715.0
val,db484b81686296ce1612d01536e907c2,90.0
val,0cf7d3684c2c950761d82ab5e2324371,2.0
val,6e4c943dd219200cbe3466c26837111f,1728.0
val,a179f268bd40eaad8633bac6801c8ce7,119496.0
val,6be4393a6b1eedcebc45a59719181f0a,12610.0
val,9434e17f1ce900650c867f9850666936,60112.0
val,acac6315d7a63d951bf2f8799c2948cd,2745.0
val,9790ca97f4ed55840b76dbc50eab5383,32804.0
val,c17f2d9c20096297413ff2d599fbc953,70.0
val,cb50ed7a239ce3daaf922a81c6e083db,5063.0
val,e0a31d7d4bebed075cb157848144cc34,2.0
val,067bbecc4024a58a1b53b1626473de5a,7040.0
val,f4a336527b20353887b107f750dbb30f,5005.0
val,e039e3f3d5771d445e7c8d428a4d4b5f,2280.0
val,684978a18df07d56bfe2affdd974c256,37355.0
val,a3dc1584b62a6dd0fe85c9986e034b8a,3560.0
val,f37b800f53e7dbc886160306a2d49498,49322.0
val,6fee6bc39f076a464a7c329c2cad6aea,19176.0
val,aa25b8e80a8a69e0a6b25eff7d0fcb83,20655.0
val,e1a05f13d1b63676a6e69890e71214ef,10575.0
val,bfcf981570114aeedf98805ba1e59751,4608.0
val,d132ba45fac1fdcc21ed440abaf8a326,10.0
val,cc06e2f82d363570cad3e3cdf1fc05a5,2080.0
val,ab2a08eafe41e5fc181ba1e2662c68ec,10721.0
val,44006587b4ec90f02729880b071872f1,3335.0
val,2b8fcff220af157255b07510499c000d,28182.0
val,0d242d9d5264a7278bb3230c34c93ba0,24.0
val,1898263caa6cb0017f01854ad566eb83,16632.0
val,af5e705ed902c00756d5bddcbe1b2566,3068.0
val,8a0855f07709acfdff7da75a5aca0035,36207.0
val,63493d4b7f0379fea0069998757848b0,2.0
val,fbcac464bafc568cbd62b686a64a42e4,6195.0
val,de8f357cebd8762f6070e3aafceb8e45,12690.0
val,c1ca0154d913f59385a0a92bf0991b43,992.0
val,eeb5540c911543508de890ea893cc3ae,1.0
val,d22a2b1f1516c863b1af43d0b246fcd2,180.0
val,94607362f77f205efb8ffbf2d5be9c8c,1334.0
val,ee1792bd6c8839787e65f0b8e47de195,1829.0
val,9ba930c46de09578f9f73ae35e42c81c,142484.0
val,c61136c7be60c9500a027e5794907225,5340.0
val,4eb03601c4e8cf876575f6cf59ac1fa6,168.0
val,3a12a2e98ccfd9ffb25d62632b42ddd4,4464.0
val,02a55f977f65b5e35520aaf8d602aac6,1652.0
val,72c85dc6c268bb2f87e2ca042d76ee29,150406.0
val,fde4e332996f5c33f64f5b738c0a5f56,1962.0
val,2c0793b2c9bb8f34d0039d6e6469ef29,1287.0
val,ca60c1e10ab319d6ff6f266bbc4107bf,4.0
val,433d98293cf70c188314686f523755ba,4896.0
val,075efd16c29879d9b91450b0d0813d18,20520.0
val,c9426334767bf1225020c56578026709,552.0
val,ba41424593b20566d3b3e45d6b0a8bcb,13741.0
val,b9107e8cdade8c225160bd11585f6874,31808.0
val,7da5375781c81f225aa51e5596799a78,12915.0
val,5c7788d653572dfdf7317a913b2f58ab,21534.0
val,06d0095cd5b39bbba5a2028e07380f95,31164.0
val,2d7de270ac5fc81b724423bcf2104078,45318.0
val,1796a44c7f529fae36685f8a67677ccd,23400.0
val,300f8b81f60dd0b6b9a4c59bd6df335c,48312.0
val,54e8581ee2e5c2bf15e6de94e05b59c0,3660.0
val,98f461089458a2c4b59662061b5dd279,41327.0
val,7aa9192e3ae4f09e4e903bce9b30ffd6,3416.0
val,be17b2108826231c3b043981ed661773,899.0
val,ea592343b970f88c9255a546eb70ca0f,172298.0
val,7029dc082f63bdf4c2994a0700838e7c,40.0
val,ea3a5bed31f659543a5947df5e06135e,8190.0
val,1997c20c7d3b2bc23e2dcfc9e93b6164,7802.0
val,95017161a0f935e13ddfeb5f72da169d,24453.0
val,0ef70746a19e9aedd3938b7a95834127,3402.0
val,29b12645b562eb7186cbaca9ced1fa33,1274.0
val,d88e941586dc5bfdb49559eddba27708,6106.0
val,27d5a05bb6ca29f6071f66b53fcd5c9e,39.0
val,a056f7d2f301a4aee52b64f19e2edc19,10842.0
val,e8090e2036e4c2dae88bf3907a74fa4f,16480.0
val,17c6ba76f77dec990092f7349fb16dda,20056.0
val,a408aae4ee0bad0d2a6617b6287bcf98,6512.0
val,db87eb0144df50b02a71ce4f8b1b06a9,22946.0
val,6005acda4d8b1d3529a392b4443187ba,30345.0
val,9a4a559d8d3b4485667bb5b285b88453,28670.0
val,a44e3c669d46948d8c9c94ce8da6494c,1116.0
val,b290115394ca8bf377360b9c908ec03e,452231.0
val,fc629951c5c2f4dda09f6178068f4eeb,14250.0
val,609e79d01bb00a0ca0a615ef77b3c536,432.0
val,c651644e09e47407caf689dea5eae1fd,6655.0
val,836f21cc4856803a93454f1d60d76acd,403062.0
val,98b149ac59b964e451c0d9665f6f8e1c,3053.0
val,17b3856be440ad2d88af06e5a8a94c2e,1764.0
val,46a89869119ef4668497de6aacf14523,372771.0
val,3dcfcfb38481a6b3c8b352589ae3133c,2516.0
val,7a9f8420dceee615b7b56d32a938109e,11280.0
val,517e3d2a21204f2d0dc1c4105a658578,45314.0
val,d2159775dd8276abb105ab85047556f4,12.0
val,8800cb088789970968a3d986013e7da9,3920.0
val,9247d89de6058c77bea481f9affd7970,2.0
